Owner,View Name,Column Name,Data Type,Data Length,Precision,Description,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_TAKEN_GPA,NUMBER,22,8,Hours (Units) Taken Toward GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_PASSED_GPA,NUMBER,22,8,Hours (Units) Passed Toward GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_TAKEN_NO_GPA,NUMBER,22,8,Hours (Units) Taken Not Toward GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_PASSED_NO_GPA,NUMBER,22,8,Hours (Units) Passed Not Toward GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_IN_PROGRESS_GPA,NUMBER,22,8,Hours (Units) In Progress - GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_IN_PROGRESS_NO_GPA,NUMBER,22,8,Hours (Units) In Progress - Not for GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_GRADE_POINTS,NUMBER,22,9,Grade Points,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_TRANSFERRED,NUMBER,22,8,Hours (Units) Transferred,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_TOT_HOURS,NUMBER,22,8,Total Term Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_OTHER,NUMBER,22,8,Total Hours from Other Credit,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_TAKEN_GPA,NUMBER,22,8,Total  Hours Taken Toward GPA,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_GRADE_POINTS,NUMBER,22,9,Total Grade Points,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS,NUMBER,22,8,Total Cumulative Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_TAKEN_PROGRESS,NUMBER,22,8,Total  Hours Taken for Progress,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_TRANSFERRED,NUMBER,22,8,Total  Hours Transferred,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_TEST_CREDIT,NUMBER,22,8,Total  Hours From Test Credit,,,
CS,WH_F_STU_TERM_PROGRESS,TOT_HOURS_PASSED_PROGRESS,NUMBER,22,8,Total  Hours Passed for Progress,,,
CS,WH_F_STU_TERM_PROGRESS,FULLY_ENROLLED_DT,DATE,7,,Date of fully enrolled,,,
CS,WH_F_STU_TERM_PROGRESS,CUR_GPA,NUMBER,22,8,Current GPA for the term activity,,,
CS,WH_F_STU_TERM_PROGRESS,CUM_GPA,NUMBER,22,8,Cumulative GPA  for all activity up to the term,,,
CS,WH_F_STU_TERM_PROGRESS,COUNT_ENROLLED_COURSES,NUMBER,22,,Count of courses enrolled for the term,,,
CS,WH_F_STU_TERM_PROGRESS,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_STU_TERM_PROGRESS,RESIDENCY_SID,NUMBER,22,,Residency Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_FIRST_APPT_TIME,TIMESTAMP(6),11,,Eariliest Registration Appointment time for the student in the assoicated term,,,
CS,WH_F_STU_TERM_PROGRESS,FORM_OF_STUDY_SID,NUMBER,22,,Form of Study Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,STUDY_AGREEMENT_SID,NUMBER,22,,Study Agreement Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_STU_ENRLMT,ACAD_CAR_CD,VARCHAR2,4,,Academic Career - designates all course work undertaken by a student at an academic institution,,,
CS,WH_F_STU_ENRLMT,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_F_STU_ENRLMT,TERM_CD,VARCHAR2,4,,PeopleSoft Term Value,,,
CS,WH_F_STU_ENRLMT,CLASS_NUM,NUMBER,22,,"Section number (class number) of the class, provides a unique section numbering for a term",,,
CS,WH_F_STU_ENRLMT,SESSION_SID,NUMBER,22,10,"Term Session Surrogate Identification (Granular term sessions, i.e. Summer A, Summer B, Eight week sessions)",,,
CS,WH_F_STU_ENRLMT,PERSON_SID,NUMBER,22,,Person surrogate identification,,,
CS,WH_F_STU_ENRLMT,CLASS_SID,NUMBER,22,,Section (Class) Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,TERM_SID,NUMBER,22,,Term surrogate identification,,,
CS,WH_F_STU_ENRLMT,CAMPUS_SID,NUMBER,22,10,Campus Surrogate identification,,,
CS,WH_F_STU_ENRLMT,CLASS_ACAD_ORG_SID,NUMBER,22,10,Academic Organization of the Class (section) Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,CLASS_ACAD_GROUP_SID,NUMBER,22,10,Academic Group of the Class (section) Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,ACAD_CAR_SID,NUMBER,22,10,Academic Career surrogate identification,,,
CS,WH_F_STU_ENRLMT,ACAD_PROG_SID,NUMBER,22,10,Academic Program Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,ACAD_PLAN_SID,NUMBER,22,10,Academic Plan Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,DEGREE_SID,NUMBER,22,10,Degree Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,ACAD_ORG_SID,NUMBER,22,10,Academic Organization surrogate identification,,,
CS,WH_F_STU_ENRLMT,ACAD_GROUP_SID,NUMBER,22,10,Academic Group surrogate identification,,,
CS,WH_F_STU_ENRLMT,COURSE_SID,NUMBER,22,10,Course  Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,COMPONENT_TYPE_SID,NUMBER,22,10,Section type (component) Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,INSTRUCTION_MODE_SID,NUMBER,22,10,Section Delivery Method (technology indicator) Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,ENRLMT_STATUS_SID,NUMBER,22,,Enrollment Status Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,PROG_STATUS_SID,NUMBER,22,10,Academic Program Status Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,PROG_ACTION_SID,NUMBER,22,10,Program Action Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,PROG_REASON_SID,NUMBER,22,10,Program Reason Surrogate Information,,,
CS,WH_F_STU_ENRLMT,INSTITUTION_SID,NUMBER,22,10,Institution surrogate identification,,,
CS,WH_F_STU_ENRLMT,GRADE_SID,NUMBER,22,,Grade Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,REPEAT_SID,NUMBER,22,10,Repeat Information Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,ENRLMT_REASON_SID,NUMBER,22,10,Enrollment Reason of the Enrollment Status Surrogate Identification ,,,
CS,WH_F_STU_ENRLMT,ADD_DT,DATE,7,,Day date of the section and course enrollment,,,
CS,WH_F_STU_ENRLMT,DROP_DT,DATE,7,,Day date of the section and course drop,,,
CS,WH_F_STU_ENRLMT,LAST_ENRLMT_DTTM,TIMESTAMP(6),11,,PeopleSoft Application time of last update for the enrollment status,,,
CS,WH_F_STU_ENRLMT,LAST_DROP_DTTM,TIMESTAMP(6),11,,PeopleSoft Application time of last update for the drop status,,,
CS,WH_F_STU_ENRLMT,REPEAT_FLAG,VARCHAR2,1,,Flag indicator if the section and course enrollment is repeated. Example would be if a student withdrew from a course and enrolled for the same course next semester.,,,
CS,WH_F_STU_ENRLMT,CLASS_SECTION,VARCHAR2,4,,"Section number for Fall 2018 sections and prior - will not generate unique values for the term for Spring 2019 and forward, utilize class number as section",,,
CS,WH_F_STU_ENRLMT,GRADE_POINTS,NUMBER,22,9,Grade Points of the Grade,,,
CS,WH_F_STU_ENRLMT,HOURS_TAKEN,NUMBER,22,5,Hours (Units) Taken,,,
CS,WH_F_STU_ENRLMT,HOURS_FOR_PROGRESS,NUMBER,22,5,Hours (Units) Taken for Academic Progress,,,
CS,WH_F_STU_ENRLMT,HOURS_EARNED,NUMBER,22,5,Hours (Units Earned),,,
CS,WH_F_STU_ENRLMT,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_STU_ENRLMT,ENRLMT_ACTION_REASON_SID,NUMBER,22,,Enrollment Action Reason Surrogate Identification ,,,
CS,WH_F_STU_ENRLMT,REQ_DESIGNATION_SID,NUMBER,22,,Requirement Designation Surrogate Identification,,,
CS,WH_F_STU_ENRLMT,REQ_DESIGNATION_FLAG,VARCHAR2,1,,Requirement Designation flag to indicate if a requirement designation exists for this enrollment,,,
CS,WH_F_STU_ENRLMT,REQ_DESIGNATION_GRADE,VARCHAR2,1,,Requirement Designation grade to indicate if the designation was met for the enrollment,,,
CS,WH_B_SERVICE_IND_IMPACT,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_B_SERVICE_IND_IMPACT,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_B_SERVICE_IND_IMPACT,SERVICE_IND_CD,VARCHAR2,3,,Service Indicator Code,,,
CS,WH_B_SERVICE_IND_IMPACT,SERVICE_IMPACT_CD,VARCHAR2,5,,Service Indicator Impact Code,,,
CS,WH_B_SERVICE_IND_IMPACT,TERM_CATEGORY,VARCHAR2,1,,"Term Category (R - Regular, A - Full Year, etc.)",,,
CS,WH_B_SERVICE_IND_IMPACT,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_B_SERVICE_IND_IMPACT,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_B_SERVICE_IND_IMPACT,SERVICE_IND_SID,NUMBER,22,,Service Indicator Surrogate Identification,,,
CS,WH_B_SERVICE_IND_IMPACT,SERVICE_IMPACT_SID,NUMBER,22,,Service Indicator Impact Surrogate Identification,,,
CS,WH_B_SERVICE_IND_IMPACT,TERM_CATEGORY_LD,VARCHAR2,30,,Category/Classification Long Description,,,
CS,WH_D_EXT_ACAD_LEVEL,EXT_ACAD_LEVEL_SID,NUMBER,22,10,External Academic Level Surrogate Identification,,,
CS,WH_D_EXT_ACAD_LEVEL,EXT_ACAD_LEVEL_CD,VARCHAR2,4,,External Academic Level Code,,,
CS,WH_D_EXT_ACAD_LEVEL,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_EXT_ACAD_LEVEL,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_EXT_ACAD_LEVEL,EXT_ACAD_LEVEL_SD,VARCHAR2,10,,External Academic Level Short Description,,,
CS,WH_D_EXT_ACAD_LEVEL,EXT_ACAD_LEVEL_LD,VARCHAR2,30,,External Academic Level Long Description,,,
CS,WH_D_EXT_ACAD_LEVEL,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_EXT_ACAD_LEVEL,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_EXT_ACAD_LEVEL,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_COMPONENT_SID,NUMBER,22,10,External Test Component Surrogate Identification,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_CD,VARCHAR2,11,,External Test Code,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_COMPONENT_CD,VARCHAR2,5,,External Test Component Code,,,
CS,WH_D_EXT_TEST_COMPONENT,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_SD,VARCHAR2,10,,External Test Short Description,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_LD,VARCHAR2,30,,External Test Long Description,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_COMPONENT_SD,VARCHAR2,10,,External Test Component Description,,,
CS,WH_D_EXT_TEST_COMPONENT,EXT_TEST_COMPONENT_LD,VARCHAR2,30,,External Test Component Long Description,,,
CS,WH_D_EXT_TEST_COMPONENT,MAX_SCORE,NUMBER,22,6,Maximum Score Value,,,
CS,WH_D_EXT_TEST_COMPONENT,MIN_SCORE,NUMBER,22,6,Minimum Score Value,,,
CS,WH_D_EXT_TEST_COMPONENT,TESTNG_AGENCY_CD,VARCHAR2,3,,Testing Agency Code,,,
CS,WH_D_EXT_TEST_COMPONENT,TESTNG_AGENCY_SD,VARCHAR2,10,,Testing Agency Short Description,,,
CS,WH_D_EXT_TEST_COMPONENT,TESTNG_AGENCY_LD,VARCHAR2,30,,Testing Agency Long Description,,,
CS,WH_D_EXT_TEST_COMPONENT,EFF_START_DT,DATE,7,,Effective start date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_TEST_COMPONENT,EFF_END_DT,DATE,7,,Effective end date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_TEST_COMPONENT,PS_CUR_FLAG,VARCHAR2,1,,Flag (Y/N) that indicates if this row is still active in PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_TEST_COMPONENT,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_EXT_TEST_COMPONENT,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_EXT_TEST_COMPONENT,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_SERVICE_IMPACT,SERVICE_IMPACT_SID,NUMBER,22,,Service Indicator Impact Surrogate Identification,,,
CS,WH_D_SERVICE_IMPACT,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_SERVICE_IMPACT,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_D_SERVICE_IMPACT,SERVICE_IMPACT_CD,VARCHAR2,5,,Service Indicator Impact Code,,,
CS,WH_D_SERVICE_IMPACT,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_SERVICE_IMPACT,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_SERVICE_IMPACT,SERVICE_IMPACT_SD,VARCHAR2,10,,Service Indicator Impact Short Description,,,
CS,WH_D_SERVICE_IMPACT,SERVICE_IMPACT_LD,VARCHAR2,30,,Service Indicator Impact Long Description,,,
CS,WH_D_SERVICE_IMPACT,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_SERVICE_IMPACT,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_SERVICE_IMPACT,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_SERVICE_IND,SERVICE_IND_SID,NUMBER,22,,Service Indicator Surrogate Identification,,,
CS,WH_D_SERVICE_IND,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_SERVICE_IND,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_D_SERVICE_IND,SERVICE_IND_CD,VARCHAR2,3,,Service Indicator Code,,,
CS,WH_D_SERVICE_IND,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_SERVICE_IND,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_SERVICE_IND,SERVICE_IND_SD,VARCHAR2,10,,Service Indicator Short Description,,,
CS,WH_D_SERVICE_IND,SERVICE_IND_LD,VARCHAR2,30,,Service Indicator Long Description,,,
CS,WH_D_SERVICE_IND,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_SERVICE_IND,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_SERVICE_IND,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_REASON_SID,NUMBER,22,,Service Indicator Reason Surrogate Identification,,,
CS,WH_D_SERVICE_IND_REASON,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_SERVICE_IND_REASON,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_CD,VARCHAR2,3,,Service Indicator Code,,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_SID,NUMBER,22,,Service Indicator Surrogate Identification,,,
CS,WH_D_SERVICE_IND_REASON,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_REASON_CD,VARCHAR2,5,,Service Indicator Reason Code,,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_REASON_LD,VARCHAR2,30,,Service Indicator Reason Long Description,,,
CS,WH_D_SERVICE_IND_REASON,SERVICE_IND_REASON_SD,VARCHAR2,10,,Service Indicator Reason Short Description,,,
CS,WH_D_SERVICE_IND_REASON,DEPT_CD,VARCHAR2,10,,General Ledger Department Code,,,
CS,WH_D_SERVICE_IND_REASON,DEPT_SID,NUMBER,22,,General Ledger Department Surrogate Identification,,,
CS,WH_D_SERVICE_IND_REASON,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_SERVICE_IND_REASON,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_SERVICE_IND_REASON,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_TEST_DATA_SOURCE,TEST_DATA_SOURCE_SID,NUMBER,22,10,Test Data Source Surrogate Identification,,,
CS,WH_D_TEST_DATA_SOURCE,TEST_DATA_SOURCE_CD,VARCHAR2,4,,Test Data Source Code,,,
CS,WH_D_TEST_DATA_SOURCE,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_TEST_DATA_SOURCE,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_TEST_DATA_SOURCE,TEST_DATA_SOURCE_SD,VARCHAR2,10,,Test Data Source Short Description,,,
CS,WH_D_TEST_DATA_SOURCE,TEST_DATA_SOURCE_LD,VARCHAR2,30,,Test Data Source Long Description,,,
CS,WH_D_TEST_DATA_SOURCE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_TEST_DATA_SOURCE,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_TEST_DATA_SOURCE,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_EXT_TEST_SCORES,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_EXT_TEST_SCORES,EXT_TEST_CD,VARCHAR2,11,,External Test Code,,,
CS,WH_F_EXT_TEST_SCORES,EXT_TEST_COMPONENT_CD,VARCHAR2,5,,External Test Component Code,,,
CS,WH_F_EXT_TEST_SCORES,TEST_DT,DATE,7,,Test Date,,,
CS,WH_F_EXT_TEST_SCORES,TEST_DATA_SOURCE_CD,VARCHAR2,4,,Test Data Source Code,,,
CS,WH_F_EXT_TEST_SCORES,PERSON_SID,NUMBER,22,,Person surrogate identification,,,
CS,WH_F_EXT_TEST_SCORES,EXT_TEST_COMPONENT_SID,NUMBER,22,,External Test Component Surrogate Identification,,,
CS,WH_F_EXT_TEST_SCORES,TEST_DT_SID,NUMBER,22,,Test Date Surrogate Identification,,,
CS,WH_F_EXT_TEST_SCORES,TEST_DATA_SOURCE_SID,NUMBER,22,,Test Data Source Surrogate Identification,,,
CS,WH_F_EXT_TEST_SCORES,EXT_ACAD_LEVEL_SID,NUMBER,22,,External Academic Level Surrogate Identification,,,
CS,WH_F_EXT_TEST_SCORES,NUMERIC_SCORE,NUMBER,22,8,Numeric Value of Test Score,,,
CS,WH_F_EXT_TEST_SCORES,LETTER_SCORE,VARCHAR2,4,,Character (Letter) Value of Test Score,,,
CS,WH_F_EXT_TEST_SCORES,SCORE_PERCENTILE,NUMBER,22,,Percentile rank of a score (if received from agency),,,
CS,WH_F_EXT_TEST_SCORES,MIN_FLAG,VARCHAR2,1,,Minimum Score Flag,,,
CS,WH_F_EXT_TEST_SCORES,MAX_FLAG,VARCHAR2,1,,Maximum Score Flag,,,
CS,WH_F_EXT_TEST_SCORES,FIRST_SCORE_FLAG,VARCHAR2,1,,First Test Score Received Flag,,,
CS,WH_F_EXT_TEST_SCORES,LAST_SCORE_FLAG,VARCHAR2,1,,Last Test Score Received Flag,,,
CS,WH_F_EXT_TEST_SCORES,ROW_COUNT,NUMBER,22,8,"Column that assists with aggregation, all values are set to ""1"" to be used for summary",,,
CS,WH_F_EXT_TEST_SCORES,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_SERVICE_IND,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_SERVICE_IND,PERSON_SID,NUMBER,22,,Person surrogate identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_DTTM,TIMESTAMP(6),11,,Service Indicator Date Timestamp,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_DTTM_SID,NUMBER,22,,Service Indicator Date Timestamp Surrogate Identification,,,
CS,WH_F_SERVICE_IND,OPRID,VARCHAR2,30,,"PeopleSoft Operator ID, this can include non-UFID values that are service accounts in PeopleSoft",,,
CS,WH_F_SERVICE_IND,INSTITUTION_SID,NUMBER,22,10,Institution surrogate identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_SID,NUMBER,22,,Service Indicator Surrogate Identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_REASON_SID,NUMBER,22,,Service Indicator Reason Surrogate Identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_START_TERM,VARCHAR2,4,,Service Indicator Starting Term (if provided),,,
CS,WH_F_SERVICE_IND,SERVICE_IND_START_DT_SID,NUMBER,22,,Service Indicator Starting Date Surrogate Identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_END_TERM,VARCHAR2,4,,Service Indicator End Term (if provided),,,
CS,WH_F_SERVICE_IND,SERVICE_IND_END_DT_SID,NUMBER,22,,Service Indicator End Date Surrogate Identification,,,
CS,WH_F_SERVICE_IND,SERVICE_IND_REFERENCE,VARCHAR2,30,,Service Indicator  reference number or other data that may assist in tracking and identifying the service indicator and its resolution,,,
CS,WH_F_SERVICE_IND,DEPT_SID,NUMBER,22,,General Ledger Department Surrogate Identification,,,
CS,WH_F_SERVICE_IND,CONTACT,VARCHAR2,30,,Name of the individual to contact with questions about the service indicator,,,
CS,WH_F_SERVICE_IND,CONTACT_UFID,VARCHAR2,15,,Identification of the individual to contact with questions about the service indicator,,,
CS,WH_F_SERVICE_IND,PLACED_METHOD,VARCHAR2,30,,Method of how the service indicator was applied,,,
CS,WH_F_SERVICE_IND,PLACED_PERSON_SID,NUMBER,22,,Person who applied the service indicator,,,
CS,WH_F_SERVICE_IND,PLACED_PROCESS,VARCHAR2,8,,Process that placed the service indicator,,,
CS,WH_F_SERVICE_IND,RELEASE_PROCESS,VARCHAR2,8,,Process that released the service indicator,,,
CS,WH_F_SERVICE_IND,AUDIT_OPRID,VARCHAR2,30,,Audit PeopleSoft Operator ID,,,
CS,WH_F_SERVICE_IND,AUDIT_ACTION_CD,VARCHAR2,1,,"Audit Action Code (A - Add, D - Delete, C- Change)",,,
CS,WH_F_SERVICE_IND,AUDIT_DTTM,TIMESTAMP(6),11,,Audit Date Timestamp,,,
CS,WH_F_SERVICE_IND,CURRENCY_CD,VARCHAR2,3,,Currency Code (i.e. USD - United States Dollar),,,
CS,WH_F_SERVICE_IND,AMOUNT,NUMBER,22,26,"The monetary amount, if any, that is required to satisfy the reason for the service indicator",,,
CS,WH_F_SERVICE_IND,ROW_COUNT,NUMBER,22,,"Column that assists with aggregation, all values are set to ""1"" to be used for summary",,,
CS,WH_F_SERVICE_IND,PS_CUR_FLAG,VARCHAR2,1,,Flag (Y/N) that indicates if this row is still active in PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_F_SERVICE_IND,COMMENTS,VARCHAR2,4000,,Up to 4000 characters of comments that have been attached,,,
CS,WH_F_SERVICE_IND,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
SYSADM,WH_D_DEPT,DEPT_SID,NUMBER,22,,General Ledger Department Surrogate Identification,,,
SYSADM,WH_D_DEPT,DEPT_CD,VARCHAR2,12,,General Ledger Department Code,,,
SYSADM,WH_D_DEPT,DEPT_LD,VARCHAR2,30,,General Ledger Department Long Description,,,
SYSADM,WH_D_DEPT,DEPT_SD,VARCHAR2,10,,General Ledger Department Short Description,,,
CS,WH_D_EXT_ORG,EXT_ORG_SID,NUMBER,22,0,External Organization Surrogate Identification,,,
CS,WH_D_EXT_ORG,EXT_ORG_CD,VARCHAR2,11,,External Organization Code,,,
CS,WH_D_EXT_ORG,EFF_DT,DATE,8,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_EXT_ORG,EFF_STAT_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_EXT_ORG,EXT_ORG_SD,VARCHAR2,10,,External Organization Short Description,,,
CS,WH_D_EXT_ORG,EXT_ORG_LD,VARCHAR2,30,,External Organization Long Description,,,
CS,WH_D_EXT_ORG,EXT_ORG_TYPE_CD,VARCHAR2,4,,External Organization Type Code,,,
CS,WH_D_EXT_ORG,EXT_ORG_TYPE_SD,VARCHAR2,10,,External Organization Type Short Description,,,
CS,WH_D_EXT_ORG,EXT_ORG_TYPE_LD,VARCHAR2,30,,External Organization Type Long Description,,,
CS,WH_D_EXT_ORG,SCHOOL_TYPE_CD,VARCHAR2,3,,Type of School Code,,,
